Slug,Finance Id,Location Id,Location Name,BUSINESS_SEGMENT_BY_HIERARCHY_ACTIVE,BUSINESS_SEGMENT_BY_HIERARCHY_TOTAL,Core Industry,CORE_SUB_INDUSTRY,SPECIALTY,IS_PARENT_ACCOUNT,IS_SATELLITE,LOCATION_TYPE,BILLING_START_DATE,Starting Mrr,Lifetime Value,FIRST_MRR_MONTH,Practice Management Software,Integrations,ONBOARDING_HANDOFF_DATE,Starting Bundle,End Bundle,Churn or Retain,Churn Month,lifetime in Month,Week 1 Cases,Week 2 Cases,Week 3 Cases,Week 4 Cases,Week 5 Cases,Week 6 Cases,Week 7 Cases,Week 8 Cases,Week 9 Cases,Week 10 Cases,Week 11 Cases,Week 12 Cases,Reason Billing,Reason Phone System,Reason Data Sync,First Usage Report Month,Inbound Sms Count,Outbound Sms Count,Inbound Call Count,Outbound Call Count,FIRST_MISSED_CALL_SMS_COUNT,Manual Messages Sms Count,Automated Sms Sent Count,FIRST_APPOINTMENT_REMINDERS_ACCESS,FIRST_MISSED_CALL_TEXT,FIRST_MISSED_TEXT_TEXT,Inbound Sms Count Activated,Outbound Sms Count Activated,Automated Sms Sent Count Activated,Manual Messages Sms Count Activated,Inbound Call Count Activated,Outbound Call Count Activated,BundleType,First Month SWAT Cases,PMS_Group,Reason Billing Flag,Reason Phone System Flag,Reason Data Sync Flag,split,y_true,y_proba,y_pred,threshold_used,p_churn,business_risk_index,rank_by_p,rank_by_bri
s00528590,528590.0,834b4678-dcd7-4bea-92a5-82518b7cf917,Salil K Trehan Md,Single,Single,Medical,Med-Rehab,Primary Care,False,False,single,2024-09-13,501.92,7045.88,2024-09-30,athenahealth,athenahealth,2024-09-24,WeavePlus - Pro,WeavePlus - Pro,Retain,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-09-01,31.0,58.0,794.0,294.0,0.0,0.0,0.0,True,True,True,1,1,0,0,1,1,plus bundle,0.0,Others,0,0,0,all,0,0.14795918367346939,0,0.3333333333333333,0.14795918367346939,0.05557624362244897,2105,2417
s00516905,516905.0,6165768b-03cf-4f78-82b3-51d3eb2a3ea3,Shoreline Dental,Single,Single,Dental,Dental,Dental,False,False,single,2024-01-31,529.92,11812.14,2024-01-31,dentrixg5,dentrixg5,2024-02-07,WeavePlus - Pro,WeavePlus - Pro,Retain,,22.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2024-02-01,349.0,1253.0,545.0,744.0,105.0,24.0,1220.0,True,True,True,1,1,1,1,1,1,plus bundle,3.0,EOD pms,0,1,0,all,0,0.0,0,0.3333333333333333,0.0,0.0,3769,3769
s00359690,359690.0,5784506c-60e3-43b7-8c44-856a2d61b008,Just Cats Hospital Inc,Single,Single,Veterinary,Veterinary,Vet Hospital,False,False,single,2024-06-20,260.92,4435.64,2024-06-30,daysmartvet,daysmartvet,2024-06-21,WeaveCore - Essentials,WeaveCore - Essentials,Retain,,17.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-01,4.0,1.0,320.0,180.0,0.0,0.0,0.0,False,False,True,0,0,0,0,1,1,core bundle,5.0,Others,0,0,0,all,0,0.16666666666666666,0,0.3333333333333333,0.16666666666666666,0.10887499999999999,1186,1323
s00173772,173772.0,5a6c4b6f-d737-450c-9d28-d175ad7f0c91,PIONEER HILLS DENTAL,Single,Single,Dental,Dental,Dental,False,False,single,2024-10-04,775.7,10084.1,2024-10-31,dentrixg5,dentrixg5,2024-10-09,WeavePlus - Elite,WeavePlus - Elite,Retain,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-10-01,98.0,608.0,458.0,276.0,0.0,0.0,513.0,True,True,True,1,1,1,0,1,1,plus bundle,0.0,EOD pms,0,0,0,all,0,0.08928571428571429,0,0.3333333333333333,0.08928571428571429,0.0385679966517857,3059,3073
s00563117,563117.0,a26fb1e6-b5e7-4519-b91b-15d9ccbe2adb,Peak Family Dentistry LLC,Single,Single,Dental,Dental,Dental,False,False,single,2024-02-15,706.79,13588.58,2024-04-30,dentrixg5,dentrixg5,2024-02-27,WeavePlus - Elite,WeavePlus - Elite,Retain,,19.0,1.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2024-02-01,124.0,491.0,251.0,160.0,71.0,32.0,421.0,True,True,True,1,1,1,1,1,1,plus bundle,7.0,EOD pms,0,1,0,all,0,0.14795918367346939,0,0.3333333333333333,0.14795918367346939,0.0639126801658163,2106,2261
s00509946,509946.0,8201a731-da1e-4a68-a101-b2662cc188dd,"Schutte Udo, DDS",Single,Single,Dental,Dental,Dental,False,False,single,2024-02-15,343.82,7391.22,2024-02-29,dentrixg5,dentrixg5,2024-02-22,WeavePlus - Essentials,WeavePlus - Essentials,Retain,,21.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2024-02-01,11.0,43.0,56.0,47.0,0.0,0.0,10.0,True,False,True,1,1,1,0,1,1,plus bundle,5.0,EOD pms,0,1,0,all,0,0.02631578947368421,0,0.3333333333333333,0.02631578947368421,0.011367409539473681,3594,3600
s00652469,652469.0,233d27af-4f33-4ed1-b82b-e1825dffaaf0,Mary Kuhns DMD PLLC,Single,Single,Dental,Dental,Periodontic,False,False,single,2024-10-04,474.47,6168.11,2024-10-31,opendental,opendental,2024-10-14,WeavePlus - Pro,WeavePlus - Pro,Retain,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-10-01,6.0,77.0,472.0,337.0,0.0,0.0,73.0,True,True,True,0,1,1,0,1,1,plus bundle,0.0,EOD pms,0,0,0,all,0,0.16666666666666666,0,0.3333333333333333,0.16666666666666666,0.11075937499999997,1187,1197
s00609640,609640.0,3f7b7300-0188-4a3e-a64a-a11b635dcb21,Women’s Health Group,Single,Single,Medical,Med-Rehab,Medical - Other,False,False,single,2024-03-26,353.41,9213.81,2024-03-31,athenahealth,athenahealth,2024-05-06,WeaveCore - Pro,WeaveCore - Pro,Retain,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-03-01,83.0,294.0,12.0,46.0,0.0,0.0,0.0,False,True,True,1,1,0,0,1,1,core bundle,0.0,Others,0,0,0,all,0,0.16666666666666666,0,0.3333333333333333,0.16666666666666666,0.08138406249999999,1188,1701
s00641233,641233.0,a7e6d7ce-de20-4316-940c-30d9b42e5e46,Chew Chew Dentistry,Single,Single,Dental,Dental,Dental,False,False,single,2024-06-27,614.51,10558.77,2024-06-30,pattersonfuse,pattersonfuse,2024-08-21,WeavePlus - Elite,WeavePlus - Elite,Retain,,17.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2024-06-01,0.0,21.0,33.0,1.0,21.0,0.0,21.0,True,True,True,0,1,1,0,1,0,plus bundle,5.0,Others,1,0,0,all,0,0.6666666666666666,1,0.3333333333333333,0.6666666666666666,0.5136666666666666,6,198
s2630,2630.0,34cd6449-8979-4fea-9584-3edd0a8f86d1,Smile Valley Pediatric Dentistry,Single,Single,Dental,Dental,Dental,False,False,single,2024-07-08,681.92,12566.34,2024-06-30,Eaglesoft 18,Eaglesoft 18,2024-08-21,WeavePlus - Elite,WeavePlus - Elite,Retain,,17.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2024-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,0,0,0,0,0,0,plus bundle,2.0,EOD pms,1,0,0,all,0,0.3442622950819672,1,0.3333333333333333,0.3442622950819672,0.39590163934426226,248,261
s00404252,404252.0,e8e7e62e-bda3-424a-86a2-9537978aba29,Sunshine Ankle and Foot Experts,Single,Single,Medical,Med-Rehab,Podiatry,False,False,single,2024-07-24,639.4,8941.55,2024-07-31,athenahealth,athenahealth,2024-07-25,WeaveCore - Pro,WeaveCore - Pro,Retain,,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-01,15.0,81.0,410.0,161.0,52.0,6.0,58.0,False,True,True,1,1,1,0,1,1,core bundle,1.0,Others,0,0,0,all,0,0.16666666666666666,0,0.3333333333333333,0.16666666666666666,0.08138406249999999,1189,1702
s00365256,365256.0,89b44cfd-73d5-4c9c-b958-a681df69562d,Dr. Raymond B. Weiss & Dr. Renee O. Levine,Single,Single,Dental,Dental,Dental,False,False,single,2024-04-05,815.63,15496.9322,2024-04-30,dentrixg5,dentrixg5,2024-06-10,WeavePlus - Elite,WeavePlus - Elite,Retain,,19.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-04-01,2.0,0.0,809.0,729.0,0.0,0.0,0.0,True,True,True,0,0,0,0,1,1,plus bundle,3.0,EOD pms,0,0,0,all,0,0.14795918367346939,0,0.3333333333333333,0.14795918367346939,0.0855019132653061,2107,1417
s00564973,564973.0,28a56b3f-a3ae-4abf-844b-ddcaeb39d30b,"Mehul Kamdar, MD",Single,Single,Medical,Med-Cosmetic,Plastic Surgery,False,False,single,2024-03-01,546.92,10938.4,2024-03-31,nextech,nextech,2024-03-01,WeavePlus - Elite,WeavePlus - Elite,Retain,,20.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2024-03-01,42.0,78.0,303.0,168.0,0.0,0.0,18.0,True,True,True,1,1,1,0,1,1,plus bundle,3.0,Others,0,1,0,all,0,0.14795918367346939,0,0.3333333333333333,0.14795918367346939,0.05557624362244897,2108,2418
s00615549,615549.0,5b939dd8-6339-4f0b-92e7-a049ef883316,"Dennis A. Hernandez, D.M.D., P.A.",Single,Single,Dental,Dental,Dental,False,False,single,2024-05-20,709.92,12892.56,2024-05-31,Eaglesoft 18,Eaglesoft 18,2024-05-20,WeavePlus - Elite,WeavePlus - Elite,Retain,,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-05-01,67.0,90.0,344.0,377.0,0.0,0.0,0.0,True,True,True,1,1,0,0,1,1,plus bundle,1.0,EOD pms,1,0,0,all,0,0.14795918367346939,0,0.3333333333333333,0.14795918367346939,0.0639126801658163,2109,2262
s00132316,132316.0,9648d577-9dd3-4f3e-b49e-c86da1a49a32,Palacios Dental Center,Single,Single,Dental,Dental,Dental,False,False,single,2024-08-02,634.82,9522.3,2024-08-31,Eaglesoft 18,Eaglesoft 18,2024-08-13,Patterson Bundle,Patterson Bundle,Retain,,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-01,141.0,908.0,424.0,280.0,9.0,0.0,811.0,True,True,True,1,1,1,0,1,1,other,3.0,EOD pms,0,0,0,all,0,0.0,0,0.3333333333333333,0.0,0.0,3770,3770
s00273799,273799.0,8dadd164-8d0d-4050-85e2-775391e07a58,Kent Island Dentistry LLC,Single,Single,Dental,Dental,Dental,False,False,single,2024-04-22,688.92,13226.28,2024-04-30,Eaglesoft 18,Eaglesoft 18,2024-05-13,WeavePlus - Elite,WeavePlus - Elite,Retain,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-04-01,380.0,959.0,693.0,531.0,0.0,0.0,806.0,True,True,True,1,1,1,0,1,1,plus bundle,0.0,EOD pms,0,0,0,all,0,0.08928571428571429,0,0.3333333333333333,0.08928571428571429,0.0385679966517857,3060,3074
s00262599,262599.0,b9978210-03d4-4b49-a9ba-36b943936082,Seth Lang DMD,Single,Single,Dental,Dental,Oral Surgery,False,False,single,2024-04-17,307.63,5980.25,2024-04-30,dentrixg5,dentrixg5,2024-04-17,WeavePlus - Essentials,WeavePlus - Essentials,Retain,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-04-01,239.0,634.0,557.0,268.0,0.0,0.0,540.0,True,False,True,1,1,1,0,1,1,plus bundle,0.0,EOD pms,0,0,0,all,0,0.08928571428571429,0,0.3333333333333333,0.08928571428571429,0.0385679966517857,3061,3075
s00115207,115207.0,97dd33eb-3174-472e-b651-b87edbdb433f,Denver Smiles,Single,Single,Dental,Dental,Dental,False,False,single,2024-03-14,590.01,11059.21,2024-03-31,opendental,opendental,2024-03-25,WeavePlus - Elite,WeavePlus - Elite,Retain,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,2024-03-01,57.0,190.0,251.0,180.0,0.0,0.0,139.0,True,True,True,1,1,1,0,1,1,plus bundle,0.0,EOD pms,0,0,0,all,0,0.08928571428571429,0,0.3333333333333333,0.08928571428571429,0.0385679966517857,3062,3076
s00615755,615755.0,559e6157-b71c-4760-9a05-2385f7c4e7ef,GIVE ME A SMILE DENTAL,Single,Single,Dental,Dental,Dental,False,False,single,2024-05-03,160.06,2881.03,2024-05-31,dentrixg5,dentrixg5,2024-05-08,WeavePlus Software Only - Essentials,WeavePlus Software Only - Essentials,Retain,,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2024-05-01,186.0,663.0,0.0,0.0,0.0,0.0,599.0,True,False,False,1,1,1,0,0,0,plus bundle,1.0,EOD pms,1,0,0,all,0,0.3442622950819672,1,0.3333333333333333,0.3442622950819672,0.29593647540983603,249,581
s00524513,524513.0,ffbb6af6-3b93-4575-a60a-79cca8a13cf5,Henry Honick III DDS,Single,Single,Dental,Dental,Dental,False,False,single,2024-10-17,681.92,8883.96,2024-10-31,dentrixg5,dentrixg5,2024-11-26,WeavePlus - Elite,WeavePlus - Elite,Retain,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-10-01,0.0,1.0,256.0,292.0,0.0,0.0,0.0,True,True,True,0,0,0,0,1,1,plus bundle,0.0,EOD pms,0,0,0,all,0,0.14795918367346939,0,0.3333333333333333,0.14795918367346939,0.0855019132653061,2110,1418
s00652373,652373.0,4c4b23d9-e852-4898-82e5-d35c368bb0cf,Flagstaff Veterinary Clinic,Single,Single,Veterinary,Veterinary,Mobile Clinic,False,False,single,2024-09-25,501.92,7064.88,2024-09-30,ezyvet,ezyvet,2024-09-27,WeavePlus - Pro,WeavePlus - Pro,Retain,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-09-01,4.0,17.0,23.0,7.0,9.0,0.0,9.0,True,True,True,0,1,0,0,1,0,plus bundle,0.0,Others,0,0,0,all,0,0.3442622950819672,1,0.3333333333333333,0.3442622950819672,0.26525409836065567,250,597
s00629607,629607.0,448aca6c-b1c8-4221-b3f0-82cecc473d9e,Experience Dermatology,Single,Single,Medical,Med-Cosmetic,Dermatology,False,False,single,2024-06-27,501.92,8112.1,2024-06-30,ema,ema,2024-10-17,WeavePlus - Pro,WeavePlus - Pro,Retain,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,2024-06-01,3.0,0.0,17.0,0.0,0.0,0.0,0.0,True,True,True,0,0,0,0,1,0,plus bundle,0.0,Others,0,0,0,all,0,0.3442622950819672,1,0.3333333333333333,0.3442622950819672,0.230655737704918,251,735
s00211791,211791.0,c56ea37c-6ee4-442f-82b6-dae7085883db,RAJ UKANI D.D.S INC.,Single,Single,Dental,Dental,Dental,False,False,single,2024-02-01,576.87,12276.72,2024-02-29,"opendental, softdent","opendental, softdent",2024-02-01,WeavePlus Software Only - Elite,WeavePlus Software Only - Elite,Retain,,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-01,251.0,560.0,11.0,0.0,0.0,0.0,367.0,True,False,False,1,1,1,0,1,0,plus bundle,2.0,EOD pms,0,0,0,all,0,0.16666666666666666,0,0.3333333333333333,0.16666666666666666,0.09599145833333331,1190,1373
s00283277,283277.0,446f02a8-f433-45ce-99d4-b38dfd68d697,Husker Dental,Single,Single,Dental,Dental,Dental,False,False,single,2024-02-15,644.47,13292.86,2024-02-29,dentrixg5,dentrixg5,2024-02-20,WeavePlus - Elite,WeavePlus - Elite,Retain,,21.0,0.0,1.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-01,32.0,93.0,219.0,146.0,91.0,0.0,91.0,True,True,True,1,1,1,0,1,1,plus bundle,3.0,EOD pms,0,0,0,all,0,0.08928571428571429,0,0.3333333333333333,0.08928571428571429,0.0385679966517857,3063,3077
s00051960,51960.0,3431f89c-f457-4f70-ac60-7ab99137967c,Dr. Tom DeStefano,Single,Single,Dental,Dental,Dental,False,False,single,2024-05-09,621.51,11187.18,2024-05-31,Eaglesoft 18,Eaglesoft 18,2024-05-20,WeavePlus - Elite,WeavePlus - Elite,Retain,,18.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,2023-04-01,234.0,589.0,325.0,349.0,0.0,0.0,497.0,True,True,False,1,1,1,0,1,1,plus bundle,8.0,EOD pms,0,1,1,all,0,0.0,0,0.3333333333333333,0.0,0.0,3771,3771
s00611062,611062.0,a198431e-3671-43d1-9560-38c74e1c29e7,Aledo Pediatric Dentistry,Single,Single,Dental,Dental,Pediatric Dentistry,False,False,single,2024-08-08,1111.12,8461.35,2024-08-31,curve,curve,,WeavePlus - Elite,WeavePlus - Elite,Retain,,15.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-08-01,134.0,348.0,323.0,301.0,13.0,0.0,212.0,True,True,True,1,1,1,0,1,1,plus bundle,3.0,Others,0,0,1,all,0,0.08928571428571429,0,0.3333333333333333,0.08928571428571429,0.033537388392857144,3064,3520
s00611062,611062.0,a198431e-3671-43d1-9560-38c74e1c29e7,Aledo Pediatric Dentistry,Single,Single,Dental,Dental,Pediatric Dentistry,False,False,single,2024-08-08,1111.12,8461.35,2024-08-31,curve,curve,,WeavePlus - Elite,WeavePlus - Pro,Retain,,15.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-08-01,134.0,348.0,323.0,301.0,13.0,0.0,212.0,True,True,True,1,1,1,0,1,1,plus bundle,3.0,Others,0,0,1,all,0,0.08928571428571429,0,0.3333333333333333,0.08928571428571429,0.033537388392857144,3065,3521
s00611062,611062.0,a198431e-3671-43d1-9560-38c74e1c29e7,Aledo Pediatric Dentistry,Single,Single,Dental,Dental,Pediatric Dentistry,False,False,single,2024-08-08,1111.12,8461.35,2024-08-31,curve,curve,,WeavePlus - Pro,WeavePlus - Elite,Retain,,15.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-08-01,134.0,348.0,323.0,301.0,13.0,0.0,212.0,True,True,True,1,1,1,0,1,1,plus bundle,3.0,Others,0,0,1,all,0,0.08928571428571429,0,0.3333333333333333,0.08928571428571429,0.033537388392857144,3066,3522
s00611062,611062.0,a198431e-3671-43d1-9560-38c74e1c29e7,Aledo Pediatric Dentistry,Single,Single,Dental,Dental,Pediatric Dentistry,False,False,single,2024-08-08,1111.12,8461.35,2024-08-31,curve,curve,,WeavePlus - Pro,WeavePlus - Pro,Retain,,15.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-08-01,134.0,348.0,323.0,301.0,13.0,0.0,212.0,True,True,True,1,1,1,0,1,1,plus bundle,3.0,Others,0,0,1,all,0,0.08928571428571429,0,0.3333333333333333,0.08928571428571429,0.033537388392857144,3067,3523
s00444026,444026.0,04f56d7c-610e-4bb4-978f-11640b28d8b2,Holland Medical Eye Center,Single,Single,Optometry,Optometry,Optometry,False,False,single,2024-04-19,556.82,10731.58,2024-04-30,Office Mate,Office Mate,2024-06-11,WeavePlus - Pro,WeavePlus - Pro,Retain,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,2024-04-01,108.0,418.0,951.0,426.0,116.0,0.0,396.0,True,True,True,1,1,1,0,1,1,plus bundle,0.0,Others,0,0,0,all,0,0.14795918367346939,0,0.3333333333333333,0.14795918367346939,0.05557624362244897,2111,2419
s00648548,648548.0,adbd0da1-e793-411f-9458-59b9094ddf4b,Nola Periodontics,Single,Single,Dental,Dental,Periodontic,False,False,single,2024-08-20,756.82,11352.3,2024-08-31,curve,curve,2024-09-26,WeavePlus - Elite,WeavePlus - Elite,Retain,,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-01,2.0,3.0,90.0,34.0,0.0,0.0,0.0,True,True,True,0,0,0,0,1,1,plus bundle,1.0,Others,0,0,0,all,0,0.16666666666666666,0,0.3333333333333333,0.16666666666666666,0.08374999999999999,1191,1535
s00255161,255161.0,d0f0b0fe-c12f-4b65-9ced-690aa0239af2,Gator Dental,Single,Single,Dental,Dental,Pediatric Dentistry,False,False,single,2024-02-26,749.03,9507.53,2024-02-29,Eaglesoft 18,Eaglesoft 18,2024-03-04,WeavePlus - Elite,WeavePlus - Elite,Retain,,21.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2024-02-01,1.0,1.0,1.0,0.0,0.0,0.0,0.0,True,True,True,0,0,0,0,0,0,plus bundle,3.0,EOD pms,0,1,0,all,0,0.3442622950819672,1,0.3333333333333333,0.3442622950819672,0.39590163934426226,252,262
s00622359,622359.0,f34b3e47-960d-4a97-8338-ecfde6912007,Spectrum Vision Care,Single,Single,Optometry,Optometry,Optometry,False,False,single,2024-05-09,699.86,12711.48,2024-05-31,Revolution,Revolution,2024-05-17,WeavePlus - Elite,WeavePlus - Elite,Retain,,18.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2024-05-01,29.0,46.0,526.0,499.0,0.0,0.0,40.0,True,True,True,1,1,1,0,1,1,plus bundle,5.0,Others,0,1,0,all,0,0.08928571428571429,0,0.3333333333333333,0.08928571428571429,0.033537388392857144,3068,3524
s00583094,583094.0,82203a2b-01b6-4a1a-a47a-33c19fe9b574,Clinica Medicos,Single,Single,Medical,Med-Rehab,Primary Care,False,False,single,2024-10-04,663.47,8644.11,2024-10-31,athenahealth,athenahealth,2025-05-27,WeaveCore - Elite,WeaveCore - Elite,Retain,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-10-01,9.0,18.0,6.0,10.0,2.0,0.0,2.0,False,True,True,0,1,0,0,0,1,core bundle,0.0,Others,0,0,0,all,0,0.3442622950819672,1,0.3333333333333333,0.3442622950819672,0.38600409836065575,253,379
s00653363,653363.0,5f06b94b-0dd9-46c7-adc0-23f1285a1c2d,Gunnell Family Dentistry,Single,Single,Dental,Dental,Dental,False,False,single,2024-10-18,756.85,9858.05,2024-10-31,dentrixAscend,dentrixAscend,2024-11-18,WeavePlus - Elite,WeavePlus - Elite,Retain,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-10-01,9.0,56.0,411.0,470.0,0.0,1.0,1.0,True,True,True,0,1,0,0,1,1,plus bundle,0.0,Others,0,0,0,all,0,0.1891891891891892,0,0.3333333333333333,0.1891891891891892,0.10932770270270269,952,1266
s00441119,441119.0,9856955a-69f0-4f01-b3e1-0eba70f66ce3,Paramount Dental Care And Specialty,Single,Single,Dental,Dental,,False,False,single,2024-08-14,731.12,8436.8,2024-08-31,Eaglesoft 18,Eaglesoft 18,2024-08-22,WeavePlus - Elite,WeavePlus - Elite,Retain,,15.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-01,101.0,916.0,393.0,619.0,11.0,0.0,742.0,True,True,True,1,1,1,0,1,1,plus bundle,4.0,EOD pms,0,0,0,all,0,0.08928571428571429,0,0.3333333333333333,0.08928571428571429,0.0385679966517857,3069,3078
s00221108,221108.0,ab66ccae-6d07-4fe7-a228-d8c36d137d61,Smile Creations,Single,Single,Dental,Dental,Dental,False,False,single,2024-08-29,665.47,10039.05,2024-08-31,Eaglesoft 18,Eaglesoft 18,2024-09-17,WeavePlus - Elite,WeavePlus - Elite,Retain,,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-01,8.0,14.0,24.0,26.0,0.0,0.0,0.0,True,True,True,0,1,0,0,1,1,plus bundle,1.0,EOD pms,0,0,0,all,0,0.16666666666666666,0,0.3333333333333333,0.16666666666666666,0.11075937499999997,1192,1198
s00625139,625139.0,df7e3c0c-a189-43e6-8bd7-496715979e20,Texas Roots Endodontics,Single,Single,Dental,Dental,Endodontics,False,False,single,2024-07-31,756.82,12185.12,2024-07-31,opendental,opendental,2024-08-09,WeavePlus - Elite,WeavePlus - Elite,Retain,,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,2024-08-01,78.0,550.0,355.0,271.0,69.0,11.0,463.0,True,True,True,1,1,1,1,1,1,plus bundle,0.0,EOD pms,0,0,0,all,0,0.08928571428571429,0,0.3333333333333333,0.08928571428571429,0.0385679966517857,3070,3079
s00328213,328213.0,a038a075-9f67-441c-8aba-007d39257fd1,Family Orthodontic Care,Single,Single,Dental,Dental,Orthodontic,False,False,single,2024-04-24,385.82,7482.58,2024-04-30,orthotraccloudv2,orthotraccloudv2,2024-04-26,WeavePlus - Essentials,WeavePlus - Essentials,Retain,,19.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2024-04-01,7.0,20.0,312.0,171.0,16.0,0.0,16.0,True,True,True,0,1,1,0,1,1,plus bundle,14.0,Others,1,1,0,all,0,0.3442622950819672,1,0.3333333333333333,0.3442622950819672,0.19894057377049176,254,868
s00629337,629337.0,1b06969e-0917-43d2-a49f-2a9fff171ffa,SR Orthodontic Services,Single,Single,Dental,Dental,Orthodontic,False,False,single,2024-05-31,266.51,4866.13,2024-05-31,cloud9,cloud9,2024-06-28,WeavePlus - Essentials,WeavePlus - Essentials,Retain,,18.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2024-06-01,56.0,148.0,536.0,299.0,0.0,0.0,114.0,True,False,True,1,1,1,0,1,1,plus bundle,4.0,Others,0,1,1,all,0,0.08928571428571429,0,0.3333333333333333,0.08928571428571429,0.033537388392857144,3071,3525
