SLUG,FINANCE_ID,LOCATION_ID,LOCATION_NAME,BUSINESS_SEGMENT_BY_HIERARCHY_ACTIVE,BUSINESS_SEGMENT_BY_HIERARCHY_TOTAL,CORE_INDUSTRY,CORE_SUB_INDUSTRY,SPECIALTY,IS_PARENT_ACCOUNT,IS_SATELLITE,LOCATION_TYPE,BILLING_START_DATE,STARTING_MRR,LIFETIME_VALUE,FIRST_MRR_MONTH,PRACTICE_MANAGEMENT_SOFTWARE,INTEGRATIONS,ONBOARDING_HANDOFF_DATE,STARTING_BUNDLE,END_BUNDLE,CHURN_OR_RETAIN,CHURN_MONTH,LIFETIME_MONTHS,WEEK_1_CASES,WEEK_2_CASES,WEEK_3_CASES,WEEK_4_CASES,WEEK_5_CASES,WEEK_6_CASES,WEEK_7_CASES,WEEK_8_CASES,WEEK_9_CASES,WEEK_10_CASES,WEEK_11_CASES,WEEK_12_CASES,REASON_BILLING,REASON_PHONE_SYSTEM,REASON_DATA_SYNC,FIRST_USAGE_REPORT_MONTH,FIRST_INBOUND_SMS_COUNT,FIRST_OUTBOUND_SMS_COUNT,FIRST_INBOUND_CALL_COUNT,FIRST_OUTBOUND_CALL_COUNT,FIRST_MISSED_CALL_SMS_COUNT,FIRST_MISSED_TEXT_SMS_COUNT,FIRST_AUTOMATED_SMS_COUNT,FIRST_APPOINTMENT_REMINDERS_ACCESS,FIRST_MISSED_CALL_TEXT,FIRST_MISSED_TEXT_TEXT,SWAT_CASE_ID,SWAT_CASE_STATUS,SWAT_CASE_CREATED_DATE,SWAT_CANCEL_SUMMARY,SWAT_CANCELLATION_REASON,SWAT_CANCELLATION_SUBREASON
s00558591,558591.0,3031b15d-db5d-4926-a393-c8aadd5648da,Super Kids Dental - Riverside,Mid Market,Mid Market,Dental,Dental,Dental,False,False,single,2024-01-29,536.37,12220.14000,2024-01-31,dentrixenterprise,dentrixenterprise,2024-01-30,WeavePlus - Pro,WeavePlus - Pro,Retain,,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-01-01,0.0,0.0,59.0,38.0,0.0,0.0,0.0,True,True,True,,,,,,
s00130222,130222.0,610c6a0f-9c2a-447c-8f23-881b8679a19c,Keep Smiling - Horizon,Mid Market,Mid Market,Dental,Dental,Dental,False,False,single,2024-04-01,694.15,13188.85000,2024-04-30,opendental,opendental,2024-05-15,WeavePlus - Elite,WeavePlus - Elite,Retain,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-04-01,104.0,757.0,1195.0,995.0,0.0,0.0,519.0,True,True,True,,,,,,
s00168796,168796.0,95b740f9-78ec-4312-8b26-02940d775190,SHEILA DOBEE DDS,Single,Single,Dental,Dental,Dental,False,False,single,2024-02-01,580.81,12209.38630,2024-02-29,dentrixAscend,dentrixAscend,2024-04-12,WeavePlus - Elite,WeavePlus - Elite,Retain,,21.0,0.0,0.0,3.0,3.0,8.0,2.0,1.0,2.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,2024-02-01,40.0,125.0,60.0,25.0,0.0,0.0,0.0,True,True,True,,,,,,
s00533166,533166.0,7dd432b9-744f-4e33-8cfc-ab11e402d492,Conde Family Dental,Single,Single,Dental,Dental,Dental,False,False,single,2024-09-13,665.47,8926.93000,2024-09-30,curve,curve,2024-09-17,WeavePlus - Elite,WeavePlus - Elite,Retain,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-09-01,202.0,897.0,280.0,261.0,0.0,0.0,846.0,True,True,True,,,,,,
s00178529,178529.0,85fccd84-0df9-4695-a319-ba8320f8eaab,PRO DENTAL CENTERS- MIAMI GARDENS,Multi,Multi,Dental,Dental,Dental,False,False,databeta-child,2024-04-29,254.87,4842.53000,2024-04-30,curve,curve,2024-05-07,WeavePlus - Pro,WeavePlus - Pro,Retain,,19.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2024-04-01,113.0,211.0,499.0,679.0,124.0,0.0,124.0,True,True,True,,,,,,
s00550325,550325.0,9ac2c94f-1f93-4a89-bedc-b5e212b08603,Ligonier Family Dentistry,Multi,Multi,Dental,Dental,Dental,False,False,single,,681.92,12630.56000,2024-05-31,dentrixAscend,dentrixAscend,2024-06-20,WeavePlus - Elite,WeavePlus - Elite,Retain,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-06-01,78.0,330.0,435.0,351.0,0.0,0.0,279.0,True,True,True,,,,,,
s00404045,404045.0,8344830e-1bd9-4208-9bbe-55dcc2e2d481,Michele A Finley Md,Single,Single,Medical,Med-Cosmetic,Med Spa,False,False,single,2024-03-28,678.80,13987.17000,2024-03-31,nextech,nextech,2024-04-10,WeavePlus - Elite,WeavePlus - Elite,Retain,,20.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2024-03-01,21.0,56.0,28.0,17.0,6.0,0.0,48.0,True,True,True,,,,,,
s00528590,528590.0,834b4678-dcd7-4bea-92a5-82518b7cf917,Salil K Trehan Md,Single,Single,Medical,Med-Rehab,Primary Care,False,False,single,2024-09-13,501.92,7045.88000,2024-09-30,athenahealth,athenahealth,2024-09-24,WeavePlus - Pro,WeavePlus - Pro,Retain,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-09-01,31.0,58.0,794.0,294.0,0.0,0.0,0.0,True,True,True,,,,,,
s00516905,516905.0,6165768b-03cf-4f78-82b3-51d3eb2a3ea3,Shoreline Dental,Single,Single,Dental,Dental,Dental,False,False,single,2024-01-31,529.92,11812.14000,2024-01-31,dentrixg5,dentrixg5,2024-02-07,WeavePlus - Pro,WeavePlus - Pro,Retain,,22.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2024-02-01,349.0,1253.0,545.0,744.0,105.0,24.0,1220.0,True,True,True,,,,,,
s00359690,359690.0,5784506c-60e3-43b7-8c44-856a2d61b008,Just Cats Hospital Inc,Single,Single,Veterinary,Veterinary,Vet Hospital,False,False,single,2024-06-20,260.92,4435.64000,2024-06-30,daysmartvet,daysmartvet,2024-06-21,WeaveCore - Essentials,WeaveCore - Essentials,Retain,,17.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-01,4.0,1.0,320.0,180.0,0.0,0.0,0.0,False,False,True,,,,,,
s00173772,173772.0,5a6c4b6f-d737-450c-9d28-d175ad7f0c91,PIONEER HILLS DENTAL,Single,Single,Dental,Dental,Dental,False,False,single,2024-10-04,775.70,10084.10000,2024-10-31,dentrixg5,dentrixg5,2024-10-09,WeavePlus - Elite,WeavePlus - Elite,Retain,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-10-01,98.0,608.0,458.0,276.0,0.0,0.0,513.0,True,True,True,,,,,,
s00563117,563117.0,a26fb1e6-b5e7-4519-b91b-15d9ccbe2adb,Peak Family Dentistry LLC,Single,Single,Dental,Dental,Dental,False,False,single,2024-02-15,706.79,13588.58000,2024-04-30,dentrixg5,dentrixg5,2024-02-27,WeavePlus - Elite,WeavePlus - Elite,Retain,,19.0,1.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2024-02-01,124.0,491.0,251.0,160.0,71.0,32.0,421.0,True,True,True,,,,,,
s00509946,509946.0,8201a731-da1e-4a68-a101-b2662cc188dd,"Schutte Udo, DDS",Single,Single,Dental,Dental,Dental,False,False,single,2024-02-15,343.82,7391.22000,2024-02-29,dentrixg5,dentrixg5,2024-02-22,WeavePlus - Essentials,WeavePlus - Essentials,Retain,,21.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2024-02-01,11.0,43.0,56.0,47.0,0.0,0.0,10.0,True,False,True,,,,,,
s00652469,652469.0,233d27af-4f33-4ed1-b82b-e1825dffaaf0,Mary Kuhns DMD PLLC,Single,Single,Dental,Dental,Periodontic,False,False,single,2024-10-04,474.47,6168.11000,2024-10-31,opendental,opendental,2024-10-14,WeavePlus - Pro,WeavePlus - Pro,Retain,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-10-01,6.0,77.0,472.0,337.0,0.0,0.0,73.0,True,True,True,,,,,,
s00609640,609640.0,3f7b7300-0188-4a3e-a64a-a11b635dcb21,Women’s Health Group,Single,Single,Medical,Med-Rehab,Medical - Other,False,False,single,2024-03-26,353.41,9213.81000,2024-03-31,athenahealth,athenahealth,2024-05-06,WeaveCore - Pro,WeaveCore - Pro,Retain,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-03-01,83.0,294.0,12.0,46.0,0.0,0.0,0.0,False,True,True,,,,,,
s00641233,641233.0,a7e6d7ce-de20-4316-940c-30d9b42e5e46,Chew Chew Dentistry,Single,Single,Dental,Dental,Dental,False,False,single,2024-06-27,614.51,10558.77000,2024-06-30,pattersonfuse,pattersonfuse,2024-08-21,WeavePlus - Elite,WeavePlus - Elite,Retain,,17.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2024-06-01,0.0,21.0,33.0,1.0,21.0,0.0,21.0,True,True,True,,,,,,
s2630,2630.0,34cd6449-8979-4fea-9584-3edd0a8f86d1,Smile Valley Pediatric Dentistry,Single,Single,Dental,Dental,Dental,False,False,single,2024-07-08,681.92,12566.34000,2024-06-30,Eaglesoft 18,Eaglesoft 18,2024-08-21,WeavePlus - Elite,WeavePlus - Elite,Retain,,17.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2024-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,,,,,,
s00404252,404252.0,e8e7e62e-bda3-424a-86a2-9537978aba29,Sunshine Ankle and Foot Experts,Single,Single,Medical,Med-Rehab,Podiatry,False,False,single,2024-07-24,639.40,8941.55000,2024-07-31,athenahealth,athenahealth,2024-07-25,WeaveCore - Pro,WeaveCore - Pro,Retain,,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-01,15.0,81.0,410.0,161.0,52.0,6.0,58.0,False,True,True,,,,,,
s00365256,365256.0,89b44cfd-73d5-4c9c-b958-a681df69562d,Dr. Raymond B. Weiss & Dr. Renee O. Levine,Single,Single,Dental,Dental,Dental,False,False,single,2024-04-05,815.63,15496.93220,2024-04-30,dentrixg5,dentrixg5,2024-06-10,WeavePlus - Elite,WeavePlus - Elite,Retain,,19.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-04-01,2.0,0.0,809.0,729.0,0.0,0.0,0.0,True,True,True,,,,,,
s00564990,564990.0,cf376f44-cd4d-4a87-9e7f-d22272648c65,Swan City Eye Care,Single,Single,Optometry,Optometry,Optometry,False,False,single,2024-07-16,57.82,4696.48000,2024-07-31,Revolution,Revolution,2024-12-09,,,Retain,,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-07-01,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,
s00564973,564973.0,28a56b3f-a3ae-4abf-844b-ddcaeb39d30b,"Mehul Kamdar, MD",Single,Single,Medical,Med-Cosmetic,Plastic Surgery,False,False,single,2024-03-01,546.92,10938.40000,2024-03-31,nextech,nextech,2024-03-01,WeavePlus - Elite,WeavePlus - Elite,Retain,,20.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2024-03-01,42.0,78.0,303.0,168.0,0.0,0.0,18.0,True,True,True,,,,,,
s00615549,615549.0,5b939dd8-6339-4f0b-92e7-a049ef883316,"Dennis A. Hernandez, D.M.D., P.A.",Single,Single,Dental,Dental,Dental,False,False,single,2024-05-20,709.92,12892.56000,2024-05-31,Eaglesoft 18,Eaglesoft 18,2024-05-20,WeavePlus - Elite,WeavePlus - Elite,Retain,,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-05-01,67.0,90.0,344.0,377.0,0.0,0.0,0.0,True,True,True,,,,,,
s00132316,132316.0,9648d577-9dd3-4f3e-b49e-c86da1a49a32,Palacios Dental Center,Single,Single,Dental,Dental,Dental,False,False,single,2024-08-02,634.82,9522.30000,2024-08-31,Eaglesoft 18,Eaglesoft 18,2024-08-13,Patterson Bundle,Patterson Bundle,Retain,,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-01,141.0,908.0,424.0,280.0,9.0,0.0,811.0,True,True,True,,,,,,
s00080427,80427.0,9481212b-b8b0-45ae-b1d2-9086fafcb2dd,NY Implant Dentistry,Enterprise,Enterprise,Dental,Dental,Dental,False,False,single,2024-01-16,730.92,14542.38000,2024-01-31,dentrixg5,dentrixg5,2024-01-17,WeavePlus - Elite,WeavePlus - Elite,Retain,,22.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,2024-01-01,213.0,979.0,750.0,555.0,90.0,20.0,756.0,True,True,True,,,,,,
s00493293,493293.0,bd711acc-ebbd-43a7-8246-0c88b48bfdde,57263 DHA - Harrisonburg (DCA),Enterprise,Enterprise,Dental,Dental,,False,False,databeta-child,2024-01-09,420.83,9258.26000,2024-01-31,Eaglesoft 18,Eaglesoft 18,2024-01-18,WeavePlus - Pro,WeavePlus - Pro,Retain,,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-01-01,1.0,1.0,721.0,740.0,0.0,0.0,0.0,False,True,False,,,,,,
s00273799,273799.0,8dadd164-8d0d-4050-85e2-775391e07a58,Kent Island Dentistry LLC,Single,Single,Dental,Dental,Dental,False,False,single,2024-04-22,688.92,13226.28000,2024-04-30,Eaglesoft 18,Eaglesoft 18,2024-05-13,WeavePlus - Elite,WeavePlus - Elite,Retain,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-04-01,380.0,959.0,693.0,531.0,0.0,0.0,806.0,True,True,True,,,,,,
s00114134,114134.0,175e455b-ded9-4ad4-a3f6-9b25d1f8cae9,Santa Barbara Childrens Dentistry,Enterprise,Enterprise,Dental,Dental,,False,False,single,,195.82,2937.30000,2024-08-31,curve,curve,2021-03-31,WeavePlus - Essentials,WeavePlus - Essentials,Retain,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-08-01,1374.0,4772.0,831.0,498.0,0.0,0.0,0.0,True,True,False,,,,,,
s00262599,262599.0,b9978210-03d4-4b49-a9ba-36b943936082,Seth Lang DMD,Single,Single,Dental,Dental,Oral Surgery,False,False,single,2024-04-17,307.63,5980.25000,2024-04-30,dentrixg5,dentrixg5,2024-04-17,WeavePlus - Essentials,WeavePlus - Essentials,Retain,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-04-01,239.0,634.0,557.0,268.0,0.0,0.0,540.0,True,False,True,,,,,,
s00115207,115207.0,97dd33eb-3174-472e-b651-b87edbdb433f,Denver Smiles,Single,Single,Dental,Dental,Dental,False,False,single,2024-03-14,590.01,11059.21000,2024-03-31,opendental,opendental,2024-03-25,WeavePlus - Elite,WeavePlus - Elite,Retain,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,2024-03-01,57.0,190.0,251.0,180.0,0.0,0.0,139.0,True,True,True,,,,,,
s00557793,557793.0,c87a0094-fe68-498d-812c-e7b37a2e6e06,Dentist of Montclair & orthodontics of Montclair,Mid Market,Mid Market,Dental,Dental,Dental,False,False,single,2024-01-22,242.64,6985.50000,2024-01-31,pddsdenticon,pddsdenticon,2024-01-30,,,Retain,,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-01-01,65.0,312.0,275.0,1036.0,0.0,0.0,0.0,True,False,True,,,,,,
s00615755,615755.0,559e6157-b71c-4760-9a05-2385f7c4e7ef,GIVE ME A SMILE DENTAL,Single,Single,Dental,Dental,Dental,False,False,single,2024-05-03,160.06,2881.03000,2024-05-31,dentrixg5,dentrixg5,2024-05-08,WeavePlus Software Only - Essentials,WeavePlus Software Only - Essentials,Retain,,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2024-05-01,186.0,663.0,0.0,0.0,0.0,0.0,599.0,True,False,False,,,,,,
s00524513,524513.0,ffbb6af6-3b93-4575-a60a-79cca8a13cf5,Henry Honick III DDS,Single,Single,Dental,Dental,Dental,False,False,single,2024-10-17,681.92,8883.96000,2024-10-31,dentrixg5,dentrixg5,2024-11-26,WeavePlus - Elite,WeavePlus - Elite,Retain,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-10-01,0.0,1.0,256.0,292.0,0.0,0.0,0.0,True,True,True,,,,,,
s00652373,652373.0,4c4b23d9-e852-4898-82e5-d35c368bb0cf,Flagstaff Veterinary Clinic,Single,Single,Veterinary,Veterinary,Mobile Clinic,False,False,single,2024-09-25,501.92,7064.88000,2024-09-30,ezyvet,ezyvet,2024-09-27,WeavePlus - Pro,WeavePlus - Pro,Retain,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-09-01,4.0,17.0,23.0,7.0,9.0,0.0,9.0,True,True,True,,,,,,
s00622375,622375.0,0a5b688c-f6df-45d9-8795-9b715b1203b2,Spectrum Vision,Multi,Multi,Optometry,Optometry,Other,False,False,single,,589.77,8846.55960,2024-08-31,Revolution,Revolution,2024-09-26,WeavePlus - Elite,WeavePlus - Elite,Retain,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-08-01,0.0,2.0,0.0,29.0,0.0,0.0,0.0,True,True,True,,,,,,
s00629607,629607.0,448aca6c-b1c8-4221-b3f0-82cecc473d9e,Experience Dermatology,Single,Single,Medical,Med-Cosmetic,Dermatology,False,False,single,2024-06-27,501.92,8112.10000,2024-06-30,ema,ema,2024-10-17,WeavePlus - Pro,WeavePlus - Pro,Retain,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,2024-06-01,3.0,0.0,17.0,0.0,0.0,0.0,0.0,True,True,True,,,,,,
s00211791,211791.0,c56ea37c-6ee4-442f-82b6-dae7085883db,RAJ UKANI D.D.S INC.,Single,Single,Dental,Dental,Dental,False,False,single,2024-02-01,576.87,12276.72000,2024-02-29,"opendental, softdent","opendental, softdent",2024-02-01,WeavePlus Software Only - Elite,WeavePlus Software Only - Elite,Retain,,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-01,251.0,560.0,11.0,0.0,0.0,0.0,367.0,True,False,False,,,,,,
s00564225,564225.0,a050ff77-a293-44c3-8b4f-fbe8b3d782df,Amarillo Super Smiles,Multi,Multi,Dental,Dental,Dental,False,False,single,2024-02-28,336.83,10765.19000,2024-02-29,dentrixg5,dentrixg5,2024-05-23,WeavePlus - Essentials,WeavePlus - Essentials,Retain,,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-01,21.0,38.0,101.0,34.0,0.0,0.0,4.0,True,False,True,,,,,,
s00283277,283277.0,446f02a8-f433-45ce-99d4-b38dfd68d697,Husker Dental,Single,Single,Dental,Dental,Dental,False,False,single,2024-02-15,644.47,13292.86000,2024-02-29,dentrixg5,dentrixg5,2024-02-20,WeavePlus - Elite,WeavePlus - Elite,Retain,,21.0,0.0,1.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-01,32.0,93.0,219.0,146.0,91.0,0.0,91.0,True,True,True,,,,,,
s00051960,51960.0,3431f89c-f457-4f70-ac60-7ab99137967c,Dr. Tom DeStefano,Single,Single,Dental,Dental,Dental,False,False,single,2024-05-09,621.51,11187.18000,2024-05-31,Eaglesoft 18,Eaglesoft 18,2024-05-20,WeavePlus - Elite,WeavePlus - Elite,Retain,,18.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,2023-04-01,234.0,589.0,325.0,349.0,0.0,0.0,497.0,True,True,False,,,,,,
s00500793,500793.0,c35ef2e3-84e8-4ef0-bdda-65168840fd02,Bella Smiles,Enterprise,Enterprise,Dental,Dental,,False,False,single,2024-04-17,382.82,7623.58000,2024-04-30,dentrixg5,dentrixg5,2024-05-06,WeavePlus - Pro,WeavePlus - Pro,Retain,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,2024-04-01,169.0,274.0,400.0,249.0,0.0,0.0,0.0,True,True,True,,,,,,
s00611062,611062.0,a198431e-3671-43d1-9560-38c74e1c29e7,Aledo Pediatric Dentistry,Single,Single,Dental,Dental,Pediatric Dentistry,False,False,single,2024-08-08,1111.12,8461.35000,2024-08-31,curve,curve,,WeavePlus - Elite,WeavePlus - Elite,Retain,,15.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-08-01,134.0,348.0,323.0,301.0,13.0,0.0,212.0,True,True,True,,,,,,
s00611062,611062.0,a198431e-3671-43d1-9560-38c74e1c29e7,Aledo Pediatric Dentistry,Single,Single,Dental,Dental,Pediatric Dentistry,False,False,single,2024-08-08,1111.12,8461.35000,2024-08-31,curve,curve,,WeavePlus - Elite,WeavePlus - Pro,Retain,,15.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-08-01,134.0,348.0,323.0,301.0,13.0,0.0,212.0,True,True,True,,,,,,
s00611062,611062.0,a198431e-3671-43d1-9560-38c74e1c29e7,Aledo Pediatric Dentistry,Single,Single,Dental,Dental,Pediatric Dentistry,False,False,single,2024-08-08,1111.12,8461.35000,2024-08-31,curve,curve,,WeavePlus - Pro,WeavePlus - Elite,Retain,,15.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-08-01,134.0,348.0,323.0,301.0,13.0,0.0,212.0,True,True,True,,,,,,
s00611062,611062.0,a198431e-3671-43d1-9560-38c74e1c29e7,Aledo Pediatric Dentistry,Single,Single,Dental,Dental,Pediatric Dentistry,False,False,single,2024-08-08,1111.12,8461.35000,2024-08-31,curve,curve,,WeavePlus - Pro,WeavePlus - Pro,Retain,,15.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-08-01,134.0,348.0,323.0,301.0,13.0,0.0,212.0,True,True,True,,,,,,
s00444026,444026.0,04f56d7c-610e-4bb4-978f-11640b28d8b2,Holland Medical Eye Center,Single,Single,Optometry,Optometry,Optometry,False,False,single,2024-04-19,556.82,10731.58000,2024-04-30,Office Mate,Office Mate,2024-06-11,WeavePlus - Pro,WeavePlus - Pro,Retain,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,2024-04-01,108.0,418.0,951.0,426.0,116.0,0.0,396.0,True,True,True,,,,,,
s00648548,648548.0,adbd0da1-e793-411f-9458-59b9094ddf4b,Nola Periodontics,Single,Single,Dental,Dental,Periodontic,False,False,single,2024-08-20,756.82,11352.30000,2024-08-31,curve,curve,2024-09-26,WeavePlus - Elite,WeavePlus - Elite,Retain,,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-01,2.0,3.0,90.0,34.0,0.0,0.0,0.0,True,True,True,,,,,,
s00255161,255161.0,d0f0b0fe-c12f-4b65-9ced-690aa0239af2,Gator Dental,Single,Single,Dental,Dental,Pediatric Dentistry,False,False,single,2024-02-26,749.03,9507.53000,2024-02-29,Eaglesoft 18,Eaglesoft 18,2024-03-04,WeavePlus - Elite,WeavePlus - Elite,Retain,,21.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2024-02-01,1.0,1.0,1.0,0.0,0.0,0.0,0.0,True,True,True,,,,,,
s00622359,622359.0,f34b3e47-960d-4a97-8338-ecfde6912007,Spectrum Vision Care,Single,Single,Optometry,Optometry,Optometry,False,False,single,2024-05-09,699.86,12711.48000,2024-05-31,Revolution,Revolution,2024-05-17,WeavePlus - Elite,WeavePlus - Elite,Retain,,18.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2024-05-01,29.0,46.0,526.0,499.0,0.0,0.0,40.0,True,True,True,,,,,,
s00583094,583094.0,82203a2b-01b6-4a1a-a47a-33c19fe9b574,Clinica Medicos,Single,Single,Medical,Med-Rehab,Primary Care,False,False,single,2024-10-04,663.47,8644.11000,2024-10-31,athenahealth,athenahealth,2025-05-27,WeaveCore - Elite,WeaveCore - Elite,Retain,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-10-01,9.0,18.0,6.0,10.0,2.0,0.0,2.0,False,True,True,,,,,,
s00653363,653363.0,5f06b94b-0dd9-46c7-adc0-23f1285a1c2d,Gunnell Family Dentistry,Single,Single,Dental,Dental,Dental,False,False,single,2024-10-18,756.85,9858.05000,2024-10-31,dentrixAscend,dentrixAscend,2024-11-18,WeavePlus - Elite,WeavePlus - Elite,Retain,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-10-01,9.0,56.0,411.0,470.0,0.0,1.0,1.0,True,True,True,,,,,,
s00501496,501496.0,5646b875-7798-4131-a3b8-f08339b5f20e,Okun Dentistry Mesa,Enterprise,Enterprise,Dental,Dental,Dental,False,False,single,2024-07-31,412.82,6605.12000,2024-07-31,dentrixg5,dentrixg5,2024-09-13,WeavePlus - Pro,WeavePlus - Pro,Retain,,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-01,7.0,7.0,179.0,152.0,0.0,0.0,0.0,True,True,True,,,,,,
