SLUG,FINANCE_ID,LOCATION_ID,LOCATION_NAME,BUSINESS_SEGMENT_BY_HIERARCHY_ACTIVE,BUSINESS_SEGMENT_BY_HIERARCHY_TOTAL,CORE_INDUSTRY,CORE_SUB_INDUSTRY,SPECIALTY,IS_PARENT_ACCOUNT,IS_SATELLITE,LOCATION_TYPE,BILLING_START_DATE,STARTING_MRR,LIFETIME_VALUE,FIRST_MRR_MONTH,PRACTICE_MANAGEMENT_SOFTWARE,INTEGRATIONS,ONBOARDING_HANDOFF_DATE,STARTING_BUNDLE,END_BUNDLE,CHURN_OR_RETAIN,CHURN_MONTH,LIFETIME_MONTHS,WEEK_1_CASES,WEEK_2_CASES,WEEK_3_CASES,WEEK_4_CASES,WEEK_5_CASES,WEEK_6_CASES,WEEK_7_CASES,WEEK_8_CASES,WEEK_9_CASES,WEEK_10_CASES,WEEK_11_CASES,WEEK_12_CASES,REASON_BILLING,REASON_PHONE_SYSTEM,REASON_DATA_SYNC,FIRST_USAGE_REPORT_MONTH,FIRST_INBOUND_SMS_COUNT,FIRST_OUTBOUND_SMS_COUNT,FIRST_INBOUND_CALL_COUNT,FIRST_OUTBOUND_CALL_COUNT,FIRST_MISSED_CALL_SMS_COUNT,FIRST_MISSED_TEXT_SMS_COUNT,FIRST_AUTOMATED_SMS_COUNT,FIRST_APPOINTMENT_REMINDERS_ACCESS,FIRST_MISSED_CALL_TEXT,FIRST_MISSED_TEXT_TEXT,SWAT_CASE_ID,SWAT_CASE_STATUS,SWAT_CASE_CREATED_DATE,SWAT_CANCEL_SUMMARY,SWAT_CANCELLATION_REASON,SWAT_CANCELLATION_SUBREASON,reason_segment
s00669698,669698.0,7acd2b30-7780-4818-8ad2-283489ba1e45,Angel's Touch Veterinary Mobile Services,Single,Single,Veterinary,Veterinary,Vet Clinic,False,False,,,320.37,1281.48000,2025-05-31,evetpractice,evetpractice,,WeavePlus - Essentials,WeavePlus - Essentials,Churn,2025-09-30,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2025-05-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,False,False,500Ps00000u7UqjIAE,Closed Cancelled,2025-09-03,The office asked to cancel. They were hard to get a hold of and when we did get them they said they wanted to cancel as they are making changes and might be closing down the business.,,,1
s00531997,531997.0,805d027f-d0b8-4658-a71d-d9061e6289b7,Resilient Dental Lounge,Single,Single,Dental,Dental,Dental,False,False,,2024-09-18,681.71,4090.26000,2024-09-30,,,2024-09-25,WeavePlus - Pro,WeavePlus - Pro,Churn,2025-03-31,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2023-08-01,72.0,189.0,100.0,86.0,20.0,0.0,96.0,True,True,False,500Ps00000YYI3lIAH,Closed Cancelled,2025-02-19,"Looking at Adit for $299/Mo. Discussed the support and ""You get what you pay for."" They are still wanting to give Adit a try cause they don't have a contract and it's cheaper.",Pricing,Lower Price,2
s00653957,653957.0,beaab7e5-47a0-420c-b783-bbbfd3f138e1,Lakeside Urgent Care / Sunrise Family and Aesthetics,Single,Multi,Medical,Med-Rehab,Medical - Other,False,False,,,236.92,1421.52000,2024-11-30,eClinicalWorks,,2025-01-23,WeaveCore - Essentials,WeaveCore - Essentials,Churn,2025-05-31,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-11-01,0.0,0.0,0.0,5.0,0.0,0.0,0.0,False,False,True,500Ps00000eVwaBIAS,Closed Cancelled,2025-04-15,"calls and emails logged on 537511

the office is under contract with Mango, and doesn't want to pay for 2 services.
app preformance was not great. Lots of dropped calls, and calls that they are unable to answer.
they called support in February nothing was resolved.
they don't like that you cant bring your own phone to weave. there was some back and forth with the BYOD rules and they didn't like that.
in the first 3 months all 5 locations had access to team chat and that went away randomly.
With all of those issues they decided to stay with mango and use their phones since they are under contract with them.",Customer Experience,Support,3
s00220241,220241.0,2c02490b-cac6-434f-9fd2-0b244bb327b9,Heritage Animal Hospital South,Single,Multi,Veterinary,Veterinary,Vet Hospital,False,False,,2024-09-04,366.80,1100.40000,2024-09-30,ezyVet (Idexx),,,WeavePlus Software Only - Pro,WeavePlus Software Only - Pro,Churn,2024-12-31,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-09-01,3.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,500Ps00000Q3rSJIAZ,Closed Cancelled,2024-12-16,"They had requested to cancel due to SMS issues.  Our system will pull the oldest record (Name) onto any SMS message sent, when you have a phone number listed under multiple contacts.  We offered a workaround to helping with this, but due to this issue and what they called poor communication over being billed when we were working through the SMS concern. They still wanted to cancel.",,,3
s00564510,564510.0,1a437a20-c058-4a2b-860b-090d779c32b8,Hello Texas Realty,Single,Single,Other,Other,Other,False,False,,2024-03-07,321.92,965.76000,2024-03-31,Unknown (DO NOT SELECT UNLESS YOU DO NOT KNOW),,2024-03-19,WeaveCore - Pro,WeaveCore - Pro,Churn,2024-06-30,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,2024-03-01,159.0,196.0,174.0,15.0,42.0,0.0,42.0,False,True,True,500Ps00000B24fXIAR,Closed Cancelled,2024-05-08,Having issues with call forwarding. No need for landlines. Confirmed currently Weave is not really built for Realty needs. Offered technician review of issues as well as 20 percent off for 12 months. Declined.,Desired Features/Functionality,Desired Features,3
s00558995,558995.0,be09230d-0a80-41a2-95fb-8b17ae20ef3c,Crossroads Family Care - Henderson Admin Office,Single,Multi,Dental,Dental,Dental,False,False,,2024-06-25,411.92,823.84000,2024-06-30,eClinicalWorks,,2024-06-26,WeaveCore - Pro,WeaveCore - Pro,Churn,2024-08-31,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-06-01,1.0,1.0,6.0,2.0,0.0,0.0,0.0,False,True,True,500Ps00000Di3NkIAJ,Closed Cancelled,2024-06-28,This 4 location is going to be switching to Trident Voice as their phone provider and use their Native PMS eClinicalWorks for patient communication. The reason for cancellation is due to the Softphones not working the way they need them to and it delayed them opening up their Call Center. I offered to have Josh Z. from support further troubleshoot but he declined. I know a big reason for this was related to us not providing additional devices at no charge which I offered to further discuss and they declined.,Service,Failure to Resolve Issues,1
s00660769,660769.0,c26b0e68-0c17-4f2f-9d61-30cb561fe7d5,Fayrouz Pediatrics - Paterson,Single,Multi,Medical,Med-Rehab,Pediatrics,False,False,,2024-12-26,263.02,526.04000,2024-12-31,eClinicalWorks,,,WeaveCore - Essentials,WeaveCore - Essentials,Churn,2025-02-28,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-12-01,0.0,0.0,2.0,0.0,0.0,0.0,0.0,False,False,True,500Ps00000VkQNUIA3,Closed Cancelled,2025-01-29,"The customer let us know that they are closing down this location, and Weave is no longer needed.",,,3
s00675360,675360.0,5d06ba4a-d605-49b3-ba9c-d719f94e53c3,HealthCure Concierge,Single,Single,Medical,Med-Rehab,Primary Care,False,False,,2025-04-30,625.97,1877.91000,2025-04-30,Other (If not listed fill out Slack Workflow #partner-request),,,WeaveCore - Elite,WeaveCore - Elite,Churn,2025-07-31,3.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-01,29.0,23.0,30.0,338.0,14.0,0.0,14.0,True,True,True,500Ps00000nBswwIAC,Closed Cancelled,2025-07-02,Customer requested port out information for their main number.  Confirmed by the AE that the customer has had too many difficulties trying to sort out their situation as a multi office that they've decided not to move forward with Weave at this time.  They were trying to house 3 locations in one instance.,,,3
s00667030,667030.0,3c5bf279-5b8a-424a-88ae-3f365d349c12,Olive Branch Landscape Management,Single,Single,Other,Home Services,Landscaping/Lawn Care,False,False,,,306.81,613.62000,2025-02-28,Weave X,,2025-03-03,WeaveCore - Pro,WeaveCore - Pro,Churn,2025-04-30,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2025-02-01,57.0,87.0,83.0,18.0,27.0,0.0,27.0,False,True,True,500Ps00000cfcgAIAQ,Closed Cancelled,2025-03-31,"office was with podium, and didnt like the service so they moved to us. podium is holding them to their contract and they are super mad about it. they love weave, and are going to come back as soon as the contract is up with podium in November.",Other,Under Contract,3
s00642365,642365.0,5a335af1-0f33-44bb-b0db-8e0f75e6e6b8,BodyBrite,Single,Single,Medical,Med-Cosmetic,Med Spa,False,False,,2024-06-13,304.47,913.41000,2024-06-30,Vagaro,,,WeaveCore - Pro,WeaveCore - Pro,Churn,2024-09-30,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2024-06-01,32.0,59.0,78.0,13.0,26.0,5.0,31.0,False,True,True,500Ps00000GeB6rIAF,Closed Cancelled,2024-08-22,Ivy says she wants to cancel due to trouble with porting her number and says there are other apps where she can get a better deal. I've let her know we just need the port out PIN and then we can get the port accepted. We did not hear back from the office or the AE.,,,1
s00542260,542260.0,c1aab708-437b-423f-a3a8-226216a10900,Inner Peace Organic Spa,Single,Single,Medical,Med-Cosmetic,Med Spa,False,False,single,2025-02-05,165.82,605.28000,2025-02-28,Boulevard,,2025-03-03,WeaveCore Software Only - Essentials,WeaveCore Software Only - Essentials,Churn,2025-06-30,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,2025-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,500Ps00000gdCtyIAE,Closed Cancelled,2025-05-07,office is cancelling because they really only need the chatbot on their website (text connect). They tried to get it to work but support couldn't make it function.,Product Issues,Product Functionality Issues,1
s00458110,458110.0,ed25df7b-960b-4360-8a8a-e18cb7bc4cba,Black Diamond Eye Care - Castle Pines,Single,Multi,Optometry,Optometry,Optometry,False,False,,2024-08-01,321.93,965.77500,2024-08-31,Crystal PM,,2024-08-05,WeavePlus Software Only - Pro,WeavePlus Software Only - Pro,Churn,2024-11-30,3.0,0.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-01,325.0,1797.0,0.0,0.0,0.0,0.0,1605.0,True,False,False,500Ps00000J7dBQIAZ,Closed Cancelled,2024-10-01,"They are cancelling both locations due to a lot of different issues. One major issue was being oversold on Save the Date with Crystal as that's not an option, she mentioned support wait times and lack of quick resolution, email marketing is hitting about 75% if patients spam folders, we don't offer a google invite with our reminders to save to their calendars and the no shows have gone up for their offices. I offered to help address these concerns but she has decided to go back to SR as they were not having any of these issues before.",Service,Sales,2
s00076392,76392.0,25dd0708-e2b8-4545-bb58-d4ca9a261c0d,Health First Wellness,Single,Single,Medical,Med-Rehab,Chiropractic,False,False,,2024-04-02,418.47,836.94000,2024-04-30,ChiroTouch,,2024-04-04,WeaveCore - Elite,WeaveCore - Elite,Churn,2024-06-30,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-04-01,18.0,61.0,317.0,151.0,36.0,5.0,41.0,False,True,True,500Ps00000AzYQPIA3,Closed Cancelled,2024-05-07,"The practice utilizes ChiroTouch as their EMR, but as we don't integrate with it, they seek to incorporate online scheduling and appointment reminders. To achieve this, they will switch to ReviewWave, which provides integrations with ChiroTouch. Additionally, they plan to revert to Comcast as their phone provider, the previous service they used.",Desired Features/Functionality,Desired Features,1
s00515409,515409.0,f530c5b0-fdf1-4045-bfeb-13f99522e3c9,Luvic Advanced Dentistry,Single,Multi,Dental,Dental,Dental,True,False,,2024-08-01,580.81,580.80500,2024-08-31,Eaglesoft (Find/Update Software Version),,,WeavePlus - Elite,WeavePlus - Elite,Churn,2024-09-30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-08-01,4.0,10.0,353.0,261.0,0.0,0.0,0.0,True,True,True,500Ps00000GiyXBIAZ,Closed Cancelled,2024-08-23,This 3 location group had a few issues that have caused them to request to cancel. The biggest issue was Online scheduling would allow someone to choose an appointment time that was already booked. We worked with the OS PM and they confirmed this was expected behavior. They also have an issue with the Desktop app freezing because of other concerns they have not allowed us to troubleshoot this yet. They have also had porting delays that have caused frustration. They also thought our payments platform was more manual work than expected.,,,3
s00652239,652239.0,f622fd36-16eb-468f-8951-69e7b58c5da1,The Neil Group - Winston Salem,Single,Multi,Medical,Med-Rehab,Mental Health,False,False,,2025-04-09,136.82,273.64000,2025-04-30,InSync Healthcare Solutions,,2025-05-08,WeaveCore Software Only - Essentials,WeaveCore Software Only - Essentials,Churn,2025-06-30,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2025-04-01,25.0,0.0,30.0,0.0,0.0,0.0,0.0,False,False,False,500Ps00000iiTzUIAU,Closed Cancelled,2025-05-28,They are cancelling so they could have all their patients in one system. They are moving to their native software as we were not able to assist with this.,Consolidating Under PMS,Convenience,1
s00629957,629957.0,13d4f1a1-a259-4360-bfa3-3f9839c6c999,San Angel Dental- Anaheim,Single,Multi,Dental,Dental,Dental,False,False,,2024-06-21,843.47,1686.94000,2024-06-30,Dentrix G6.2-7,,2024-07-10,WeavePlus - Elite,WeavePlus - Elite,Churn,2024-08-31,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-06-01,44.0,123.0,244.0,154.0,0.0,0.0,20.0,True,True,True,500Ps00000EkmrCIAR,Closed Cancelled,2024-07-17,"Talked to the office. They wanted the WIV to be more robust. The way they use it they still needed to call the insurance so it did not save them any time. They also were disappointed with the implementation, that it was not onsite. They were not tech savvy and a lot of it didn't make sense.",,,3
s00646436,646436.0,96174456-b6c1-4ee9-942f-c9e08195f0dc,Dawn to Dusk Wellbeing Center,Single,Single,Other,Other,Other,False,False,,,306.80,920.40000,2024-07-31,Other (If not listed fill out Slack Workflow #software-object-request),,2024-08-12,WeaveCore - Pro,WeaveCore - Pro,Churn,2024-10-31,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-07-01,1.0,2.0,13.0,1.0,0.0,0.0,0.0,False,True,True,500Ps00000GqyJpIAJ,Closed Cancelled,2024-08-26,"They literally need an overhead paging system, not a page all phones system. He was told he would have this and he is very upset he does not. Going back to Nextiva for phones and software.",Desired Features/Functionality,Desired Features,1
s00622306,622306.0,9e9ac8a0-e511-4fe2-a364-35e31f618ba8,NJ Institute - Edison,Single,Mid Market,Medical,Med-Rehab,Chiropractic,False,False,,2024-04-23,411.92,2471.52000,2024-04-30,Criterion,,2024-07-19,WeaveCore - Elite,WeaveCore - Elite,Churn,2024-10-31,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,0.0,0.0,14.0,0.0,0.0,0.0,0.0,False,True,True,500Ps00000CpL1wIAF,Closed Cancelled,2024-06-13,"Practice experienced a slew of unresolved phones issues, such as calls not going into the call group at certain times of day, incoming calls rebooting devices,not seeing park lines, main number not ringing and no option to leave VM.",Product,Network Compatibility/Call Quality,1
s00635579,635579.0,9af164f0-aece-4185-8906-e19ddb80e870,Dr. Emilio Castrillon,Single,Single,Medical,Med-Rehab,Chiropractic,False,False,,2025-03-31,339.37,1357.48000,2025-03-31,ChiroTouch,,,WeaveCore - Pro,WeaveCore - Pro,Churn,2025-07-31,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2025-04-01,0.0,5.0,2.0,0.0,2.0,0.0,2.0,False,True,True,500Ps00000mDDTmIAO,Closed Cancelled,2025-06-24,"having trouble porting one number, the office is frustarted and no longer wants to try to get the pin. Wants to cancel. We were not able to save it.",,,1
s00513241,513241.0,cc3033b2-800d-49bf-830d-7f4f88757c11,Senestraro Family Orthodontics - Woodstock,Single,Multi,Dental,Dental,Dental,False,False,,,522.92,522.92000,2025-06-30,Cloud9Ortho,,,WeavePlus - Pro,WeavePlus - Pro,Churn,2025-07-31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2025-06-01,417.0,1298.0,495.0,260.0,113.0,0.0,801.0,True,True,True,500Ps00000lb8msIAA,Closed Cancelled,2025-06-19,"The office is requesting to cancel primarily because we do not have the ability to add photos or videos message templates. They currently have that feature with Rhinogram and they rely on videos for customer care. We did involve the product team with this feedback. They are under contract, unfortunately that was not made clear to them and they have ported out their numbers. We will be letting them out of this agreement.",,,3
s00554317,554317.0,1c505fb5-6fb5-4aeb-8f63-c51eb7177081,The Aesthetic Clinic by Dr. Kylie Melton,Single,Single,Medical,Med-Cosmetic,Med Spa,False,False,,,456.82,913.64000,2025-07-31,Boulevard,,2025-07-31,WeaveCore - Pro,WeaveCore - Pro,Churn,2025-09-30,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2025-07-01,25.0,39.0,36.0,13.0,0.0,0.0,2.0,True,True,True,500Ps00000ricsgIAA,Closed Cancelled,2025-08-11,Office is going to Spruce for phone service for $100; Spruce will be able to transcribe all calls and keep them in the patient file and we are only able to transcribe voicemail only.,Desired Features,Non-Compatible Integration,1
s00249479,249479.0,ed64be47-54fa-4ae5-8515-50a5f39d1cbd,OC Max Surgery - Orange,Multi,Multi,Dental,Dental,Oral Surgery,False,False,,2024-04-26,280.51,1683.04500,2024-04-30,Open Dental,,2024-05-30,WeavePlus - Essentials,WeavePlus - Essentials,Churn,2024-10-31,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-04-01,46.0,322.0,653.0,392.0,0.0,9.0,207.0,True,False,True,500Ps00000IRzeeIAD,Closed Cancelled,2024-09-20,"Office is merging with their Tustin practice, as a result they no longer need Weave at this location.",Operational Change,Merging with Existing Weave Office,2
s00623120,623120.0,c960d1c5-5006-43f5-b610-6147184d60fa,01 Riverside,Single,Multi,Medical,Med-Rehab,Other,False,False,,2024-06-20,620.47,3343.63660,2024-06-30,Unknown (DO NOT SELECT UNLESS YOU DO NOT KNOW),,,WeaveCore - Pro,WeaveCore - Pro,Churn,2024-12-31,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,,,,2024-06-01,1.0,2.0,0.0,1.0,0.0,0.0,0.0,False,True,True,500Ps00000NDAApIAP,Closed Cancelled,2024-11-20,"She was sold with the expectations that the new schedule feature in NWX would function like an EHR, and that is definitely not the case. We have worked with her to resolve issues that came up, but at the end of the day what she was needing is not built out yet or doesn't have a timeline with Weave. They had stated that they wanted a discount or they would need to cancel, after over a month of asking the AE to reach out they finally did but the discount they offered was not enough so they requested to cancel.",,,3
s00060987,60987.0,f273a9c7-8a2d-4f77-9d90-6b2ddc9fa55a,Henegar Dental,Single,Single,Dental,Dental,Dental,False,False,,2024-06-28,702.92,1405.84000,2024-06-30,Eaglesoft 18/19/20/21,,,WeavePlus - Elite,WeavePlus - Elite,Churn,2024-08-31,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2024-06-01,0.0,0.0,501.0,504.0,0.0,0.0,0.0,True,True,True,500Ps00000EjuNnIAJ,Closed Cancelled,2024-07-17,"Customer requested to cancel. They stated trouble with porting and specifically that they had calls, emails, and voicemails go unanswered. They clarified that these were issues with the support team and not with the onboarder.",,,3
s00481307,481307.0,a2b01ae5-8037-4af1-98c1-a1b6f0a96964,Grove Eye Care - Midlothian,Single,Multi,Optometry,Optometry,Optometry,False,False,,2024-12-20,447.02,2682.12000,2024-12-31,RevolutionEHR,,2025-01-23,WeavePlus - Pro,WeavePlus - Pro,Churn,2025-06-30,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-12-01,496.0,2646.0,1327.0,531.0,312.0,23.0,2238.0,True,True,True,500Ps00000hKeQMIA0,Closed Cancelled,2025-05-14,"Spoke with Jessica, there were quite a few things they were frustrated with. Discussed PSO and she wasn't interested.
Office feedback:
- Told Payments would be integrated and still haven't.
- Online Scheduling was not reflecting correctly with the website and the available blocks on schedule. 
- Bulk Texting, Doctible has a lot more options for bulk texting. 
- Email Campaign, wasn't filtering the right patients.",Customer Experience,Support,3
s00322598,322598.0,77ffb73f-f418-48ba-a363-f0e80609056e,Texan Smile,Single,Multi,Dental,Dental,Dental,False,False,,2024-10-22,681.92,1363.84000,2024-10-31,Open Dental,,2024-10-29,WeavePlus - Elite,WeavePlus - Elite,Churn,2024-12-31,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-10-01,1.0,5.0,232.0,56.0,1.0,0.0,2.0,True,True,True,500Ps00000MEfWZIA1,Closed Cancelled,2024-11-11,"Office is not happy with their onboarding experience, they have to install software and phones themselves. Phone are still going to voicemail. They lost faith in Weave.",Service,Dissatisfaction with Onboarding Experience,3
s00664483,664483.0,2b94fdee-60a8-4111-a9c0-c886617cc2ae,Pr1me Sports Chiropractic & Performance,Single,Single,Medical,Med-Rehab,Chiropractic,False,False,,,321.92,1287.68000,2025-01-31,Simple Practice,,2025-01-27,WeaveCore - Pro,WeaveCore - Pro,Churn,2025-05-31,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2025-01-01,2.0,6.0,3.0,0.0,0.0,0.0,0.0,False,True,True,500Ps00000e8Zw3IAE,Closed Cancelled,2025-04-11,Office is currently paying $336 after tax and they want to lower their cost. Also there landlord who provides internet just changes there services to wifi and they are not able to get the phone working.,Value,Cost,1
s00669947,669947.0,fc5c7370-f093-42c3-84e3-8de450380c4d,Grey Highlands Eye Care,Multi,Multi,Optometry,Optometry,,True,False,databeta-child,,287.50,1154.83220,2025-04-30,Optosys,,2025-04-16,WeaveCore - Pro,WeaveCore - Pro,Churn,2025-08-31,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2025-04-01,53.0,121.0,484.0,514.0,51.0,20.0,71.0,False,True,True,,,,,,,
